uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,taxonRankQualifier,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
efc96a40-df02-4afd-807b-e052fe25b3e0,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.3,A00000147675,NA,CORSP19,Y,Corynoneura sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Corynoneura,sp.,NA,pupa,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
6793c678-ee4b-425b-a9f5-c130f36391ac,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,ATUSP1,Y,Aturus sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Hygrobatoidea,Aturidae,NA,NA,NA,Aturus,sp.,NA,adult,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
0352be49-af41-4a31-b37e-291a4612d5af,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,HEMSP4,Y,Hemerodromia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Empididae,Hemerodromiinae,Hemerodromiini,NA,Hemerodromia,sp.,NA,larva,1,NA,4,100,4,N,N,NA,condition OK,Y,NA,Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
eef452f8-0e4a-46f6-8560-239cfd00329c,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.2,A00000147674,NA,STESP8,Y,Stenochironomus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Stenochironomus,sp.,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
7e365977-0a55-4da0-8517-5c7da178dd00,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,ANCBIC,Y,Anchytarsus bicolor,NA,species,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Ptilodactylidae,Anchytarsinae,NA,NA,Anchytarsus,bicolor,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
5db8493d-28a8-4141-aeee-6bb80b88e47f,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.4,A00000147685,NA,ORISP1,Y,Oribatida sp.,NA,suborder,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Sarcoptiformes,Oribatida,NA,NA,NA,NA,NA,NA,NA,sp.,NA,adult,1,NA,7,100,7,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
b36db1ce-9907-43e8-94db-9d185e3a7a63,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,PERSP6,Y,Perlesta sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,NA,NA,Perlidae,Acroneuriinae,Acroneuriini,NA,Perlesta,sp.,NA,larva,5,NA,2,100,2,N,N,NA,condition OK,Y,NA,Stewart and Stark 2002; Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
334cf428-e60b-4ed1-8e0a-03ba3d5875d9,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,NEMSP,Y,Nematoda sp.,NA,phylum,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA,unknown,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
c1d33099-878e-4add-8b6d-bc1d36f106b2,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,EMPSP,Y,Empididae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Empididae,NA,NA,NA,NA,sp.,NA,larva,1,NA,1,100,1,N,N,damaged,"damaged, affecting taxonomy and measurement",N,NA,Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
ffa695cb-459f-4002-827d-6fc1b7b936a6,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.CORE.2,A00000147673,NA,ORTSP1,Y,Orthocladiinae sp.,NA,subfamily,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,NA,sp.,NA,larva,2,NA,1,100,1,Y,N,early instar,condition OK,N,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
8c6308f8-a25b-4d59-836e-03f892c13981,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.3,A00000147675,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,2,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
fbe6e9bf-62dd-4364-8adb-c71afabe23a7,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,RHESP2,Y,Rheotanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Rheotanytarsus,sp.,NA,larva,1,NA,8,100,8,Y,N,early instar,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",Y,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
3b00e2c3-e1b1-4505-abe5-b33491c89865,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.4,A00000147685,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
bea06f00-15bc-4bf4-977a-5273c85a1f2b,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,BA21NEOMST14001O1,ENCSP1,Y,Enchytraeidae sp.,NA,family,Annelida,Clitellata,Oligochaeta,Oligochaeta,NA,NA,Enchytraeida,NA,NA,NA,Enchytraeidae,NA,NA,NA,NA,sp.,NA,unknown,1,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Kathman and Brinkhurst, 1999",Y,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
17cf0a41-d6f9-48a9-99ea-31078a147460,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.4,A00000147685,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,3,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
deb12c31-fff1-4a65-a566-b9872eae909d,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,LEUSP8,Y,Leuctra sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Euholognatha,NA,NA,Leuctridae,Leuctrinae,NA,NA,Leuctra,sp.,NA,larva,3,NA,34,100,34,N,N,NA,condition OK,Y,NA,Stewart and Stark 2002; Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
989ab141-5d0f-4242-8bc8-d078739c1050,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.1,A00000147669,NA,ORISP1,Y,Oribatida sp.,NA,suborder,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Sarcoptiformes,Oribatida,NA,NA,NA,NA,NA,NA,NA,sp.,NA,adult,1,NA,17,100,17,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T235418Z,RELEASE-2024
0ace60d9-9629-44d1-9255-7c87426fcb07,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.4,A00000147685,NA,SIMSP,Y,Simuliidae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Simuliidae,NA,NA,NA,NA,sp.,NA,larva,1,NA,4,100,4,Y,N,early instar,condition OK,N,NA,Adler et al. 2004; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
d128d788-e9ef-44ae-b407-00e2662e5381,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,CHISP6,Y,Chironomini sp.,NA,tribe,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,NA,sp.,NA,larva,1,NA,1,100,1,Y,N,early instar,condition OK,N,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",Y,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
3bfd0a4b-e65a-4b23-9255-f925eb2c6853,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.4,A00000147685,NA,STEPER,Y,Stelechomyia perpulchra,NA,species,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Stelechomyia,perpulchra,NA,larva,1,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
43f75a41-da38-4e7d-af4c-2254e6778673,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.1,A00000147669,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,2,NA,4,100,4,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T235418Z,RELEASE-2024
1038b60b-ea4a-4379-8c20-4a258417b116,D08,MAYF,MAYF.AOS.reach,2021-07-21T14:02:00Z,2022-01-11T00:00:00Z,MAYF.20210721.SNAG.5,A00000147686,NA,ORISP1,Y,Oribatida sp.,NA,suborder,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Sarcoptiformes,Oribatida,NA,NA,NA,NA,NA,NA,NA,sp.,NA,adult,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T235418Z,RELEASE-2024
778d0b5a-0de3-4de5-bd8b-2198b3845ba8,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-03T00:00:00Z,MAYF.20211018.CORE.1,A00000233486,NA,LEBSP1,Y,Lebertia sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Lebertioidea,Lebertiidae,NA,NA,NA,Lebertia,sp.,NA,adult,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
fa1d19c3-d97e-451b-ab16-8c67a8cfa158,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.4,A00000233502,NA,NEMSP,Y,Nematoda sp.,NA,phylum,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA,unknown,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
67234e3c-ae3d-4875-b448-34a73513786d,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.3,A00000233501,NA,PARSP26,Y,Parametriocnemus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Parametriocnemus,sp.,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",R. Spring,NA,NA,NA,20231227T232923Z,RELEASE-2024
31b5f9f3-3199-4f4b-8e41-d06f3ad4dc0f,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.4,A00000233502,NA,STESP6,Y,Stenelmis sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Elminae,Elmini,NA,Stenelmis,sp.,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,N,NA,Brown 1972; Merritt et al. 2019,N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
4d3d7cb6-fcd1-4c4c-b23c-0f2726191623,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.5,A00000233485,NA,RHEPEL1,Y,Rheotanytarsus pellucidus,NA,species,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Rheotanytarsus,pellucidus,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T232923Z,RELEASE-2024
0e6b0a62-6144-4c79-bbfc-250685a9ef50,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.5,A00000233485,NA,HYDSP23,Y,Hydropsyche sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,NA,NA,Hydropsychoidea,Hydropsychidae,Hydropsychinae,NA,NA,Hydropsyche,sp.,NA,larva,1,NA,5,100,5,N,N,NA,condition OK,Y,NA,"Wiggins, 1996; Geraci, 2010",N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
b7a35c32-418a-45a5-9d53-ec55bf40bf1a,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.5,A00000233485,NA,THIGRO,Y,Thienemannimyia gr.,NA,speciesGroup,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Tanypodinae,Pentaneurini,NA,Thienemannimyia,gr.,NA,larva,2,NA,2,100,2,Y,N,early instar,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2017",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T232923Z,RELEASE-2024
735dbfb3-2913-4626-ae9b-e2c64d7306d5,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.2,A00000233517,NA,RHESP1,Y,Rheocricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Rheocricotopus,sp.,NA,larva,1,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",R. Spring,NA,NA,NA,20231227T232923Z,RELEASE-2024
8ea92903-4c8e-4114-b474-c15ec8f55d13,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.3,A00000233501,NA,HEMSP4,Y,Hemerodromia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Empididae,Hemerodromiinae,Hemerodromiini,NA,Hemerodromia,sp.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Merritt et al. 2019,N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
e80c3aef-c8dd-4ae3-860f-765f0a423029,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.1,A00000233503,NA,PSESP18,Y,Pseudochironomus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Pseudochironomini,NA,Pseudochironomus,sp.,NA,larva,5,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",R. Spring,NA,NA,NA,20231227T232923Z,RELEASE-2024
63dcc1f7-04c3-4d07-8344-f8d60a0dcb5b,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.CORE.1,A00000233486,NA,PARNIG,Y,Paralauterborniella nigrohalteralis,NA,species,Arthropoda,NA,Insecta,Pterygota,Neoptera,NA,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Chironomini,NA,Paralauterborniella,nigrohalteralis,NA,larva,3,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",R. Spring,NA,NA,NA,20231227T232923Z,RELEASE-2024
08ff6302-f9c2-4a8d-a314-3d0e25843147,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.4,A00000233502,NA,RHESP2,Y,Rheotanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Rheotanytarsus,sp.,NA,larva,2,NA,4,100,4,Y,N,early instar,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T232923Z,RELEASE-2024
1ba0f57b-cd66-46c6-81d1-56b7303aa633,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.1,A00000233503,NA,NEMSP,Y,Nematoda sp.,NA,phylum,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA,unknown,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
55256eda-c6df-4047-9151-d6c3a9cf5537,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.1,A00000233503,NA,TANSP8,Y,Tanytarsini sp.,NA,tribe,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,NA,sp.,NA,larva,1,NA,21,100,21,Y,N,early instar,condition OK,N,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",R. Spring,NA,NA,NA,20231227T232923Z,RELEASE-2024
b6146efc-85c1-44a8-a8f1-78101651bfac,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.4,A00000233502,NA,HYDSP23,Y,Hydropsyche sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,NA,NA,Hydropsychoidea,Hydropsychidae,Hydropsychinae,NA,NA,Hydropsyche,sp.,NA,larva,5,NA,4,100,4,N,N,NA,condition OK,Y,NA,"Wiggins, 1996; Geraci, 2010",N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
880525a9-da53-4294-a446-05bff860ddbe,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.5,A00000233485,NA,TVESP,Y,Tvetenia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Tvetenia,sp.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T232923Z,RELEASE-2024
676da061-e425-48da-b067-f43b25c08edf,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-02T00:00:00Z,MAYF.20211018.SNAG.4,A00000233502,NA,HYDSP23,Y,Hydropsyche sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,NA,NA,Hydropsychoidea,Hydropsychidae,Hydropsychinae,NA,NA,Hydropsyche,sp.,NA,larva,6,NA,3,100,3,N,N,NA,condition OK,Y,NA,"Wiggins, 1996; Geraci, 2010",N,"Rhithron Associates, Inc.",B. Moore,NA,NA,NA,20231227T232923Z,RELEASE-2024
0dc4bec0-37e2-4b75-8601-22e90955165d,D08,MAYF,MAYF.AOS.reach,2021-10-18T13:58:00Z,2022-06-07T00:00:00Z,MAYF.20211018.SNAG.4,A00000233502,NA,RHESP1,Y,Rheocricotopus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Rheocricotopus,sp.,NA,larva,1,NA,10,100,10,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",A. Fasbender,NA,NA,NA,20231227T232923Z,RELEASE-2024
